엔티티변경구분코드,주제영역명,Owner,엔티티명,테이블명,엔티티설명,속성변경구분코드,속성명,컬럼명,PK순서,속성설명,기본값,NNULL구분코드,인포타입,DataType,자릿수,소숫점자릿수
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,10,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,상태,STATUS,,상태,,NNULL,,CHAR,1,
C,CB,CMS,EMS 구성정보,CB_EMS_070709,EMS 구성정보,C,등록여부,ISREGISTERED,,등록여부,,NNULL,,CHAR,1,
C,CB,CMS,장비타입 구성정보,CB_EQUIP_TYPE,장비타입 구성정보,C,장비타입,EQUIPTYPE,,장비타입,,NN,,NUMBER,2,0
C,CB,CMS,장비타입 구성정보,CB_EQUIP_TYPE,장비타입 구성정보,C,장비명,EQUIPNAME,,장비명,,NNULL,,VARCHAR2,100,
C,CB,CMS,ERP 본부 구성정보,CB_ERP_BRANCH_MAP,ERP 본부 구성정보,C,ERP_본부 아이디,ERP_BRANCH_ID,,ERP_본부 아이디,,NN,,NUMBER,4,0
C,CB,CMS,ERP 본부 구성정보,CB_ERP_BRANCH_MAP,ERP 본부 구성정보,C,CMS_본부 아이디,CMS_BRANCH_ID,,CMS_본부 아이디,,NN,,NUMBER,4,0
C,CB,CMS,ERP 팀 구성정보,CB_ERP_TEAM_MAP,ERP 팀 구성정보,C,ERP팀 아이디,ERP_TEAM_ID,,ERP팀 아이디,,NN,,NUMBER,4,0
C,CB,CMS,ERP 팀 구성정보,CB_ERP_TEAM_MAP,ERP 팀 구성정보,C,CMS팀 아이디,CMS_TEAM_ID,,CMS팀 아이디,,NN,,NUMBER,4,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,GGSN 아이디,GGSN_ID,,GGSN 아이디,,NN,,NUMBER,7,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,GGSN명,GGSN_NAME,,GGSN명,,NNULL,,VARCHAR2,20,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,아이피어드레스_P,IP_ADDRESS_P,,아이피어드레스_P,,NNULL,,VARCHAR2,30,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,아이피어드레스_S,IP_ADDRESS_S,,아이피어드레스_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,EMS 아이디,EMS_ID,,EMS 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,버전,VERSION,,버전,,NNULL,,VARCHAR2,20,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,지역,PLACE,,지역,,NNULL,,VARCHAR2,60,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,설치 일시,INSTALL_DATETIME,,설치 일시,,NNULL,,DATE,7,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,갱신일자,UPDATE_DATETIME,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,10,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,GGSN 타이틀,GGSN_TITLE,,GGSN 타이틀,,NNULL,,VARCHAR2,10,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,지역 아이디,LAREA_ID,,지역 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,UCG,UCG,,UCG,,NNULL,,VARCHAR2,40,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,IUX,IUX,,IUX,,NNULL,,VARCHAR2,40,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,IPMS,IPMS,,IPMS,,NNULL,,VARCHAR2,40,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,DNS_M,DNS_M,,DNS_M,,NNULL,,VARCHAR2,40,
C,CB,CMS,GGSN 구성정보,CB_GGSN,GGSN 구성정보,C,DNS 아이피,DNS_IP,,DNS 아이피,,NNULL,,VARCHAR2,40,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,교환기 아이디,MSC_ID,,교환기 아이디,,NN,,NUMBER,7,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,지역 아이디,LAREA_ID,,지역 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,교환기명,MSC_NAME,,교환기명,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,시스템 아이디,SYSTEM_ID,,시스템 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,스위치 아이디,SWITCH_ID,,스위치 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,네트워크 아이디,NETWORK_ID,,네트워크 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,ESID,ESID,,ESID,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,링크 아이디,LINK_ID,,링크 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,링크 타입,LINK_TYPE,,링크 타입,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,DPC 완료호I,DPC_ANSI,,DPC 완료호I,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,DPC_ITU,DPC_ITU,,DPC_ITU,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,VSRN,VSRN,,VSRN,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,VSRN4,VSRN4,,VSRN4,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,TLDN,TLDN,,TLDN,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,버전,VERSION,,버전,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,아이피교환기주소_P,IP_MSC_ADDRESS_P,,아이피교환기주소_P,,NNULL,,VARCHAR2,30,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,아이피교환기주소_S,IP_MSC_ADDRESS_S,,아이피교환기주소_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,아이피MGW주소_P,IP_MGW_ADDRESS_P,,아이피MGW주소_P,,NNULL,,VARCHAR2,30,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,아이피MGW주소_S,IP_MGW_ADDRESS_S,,아이피MGW주소_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,설치 일자,INSTALL_DATE,,설치 일자,,NNULL,,DATE,7,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,갱신일자,UPDATE_DATETIME,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,10,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,서비스_지역,SERVICE_AREA,,서비스_지역,,NNULL,,VARCHAR2,40,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,지역,PLACE,,지역,,NNULL,,VARCHAR2,60,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,인코딩,ENCODING,,인코딩,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,주석,REMARK,,주석,,NNULL,,VARCHAR2,60,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,PLMN_코드,PLMN_CODE,,PLMN_코드,,NNULL,,VARCHAR2,10,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,SGSN 아이디,SGSN_ID,,SGSN 아이디,,NNULL,,NUMBER,7,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,EMS 아이디,EMS_ID,,EMS 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,교환기 타입,MSC_TYPE,,교환기 타입,,NNULL,,NUMBER,1,0
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,교환기 번호,MSC_NUM,,교환기 번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,교환기주소,MSC_ADDR,,교환기주소,,NNULL,,VARCHAR2,6,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,특수지역_교환기,ZONE_MSC,,특수지역_교환기,,NNULL,,NUMBER,,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,ACR 타입,ACR_TYPE,,ACR 타입,,NNULL,,VARCHAR2,20,
C,CB,CMS,GMGW 구성정보,CB_GMGW,GMGW 구성정보,C,마스터 아이피,MASTER_IP,,마스터 아이피,,NNULL,,VARCHAR2,20,
C,CB,CMS,그룹 구성정보,CB_GROUP,그룹 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,그룹 구성정보,CB_GROUP,그룹 구성정보,C,그룹명,GROUP_NAME,,그룹명,,NNULL,,VARCHAR2,50,
C,CB,CMS,그룹 구성정보,CB_GROUP,그룹 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,그룹 구성정보,CB_GROUP,그룹 구성정보,C,팀명,TEAM_NAME,,팀명,,NNULL,,VARCHAR2,50,
C,CB,CMS,그룹 구성정보,CB_GROUP,그룹 구성정보,C,그룹 플래그,GROUP_FLAG,,그룹 플래그,,NNULL,,NUMBER,2,0
C,CB,CMS,그룹 구성정보,CB_GROUP_070122,그룹 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,그룹 구성정보,CB_GROUP_070122,그룹 구성정보,C,그룹명,GROUP_NAME,,그룹명,,NNULL,,VARCHAR2,50,
C,CB,CMS,그룹 구성정보,CB_GROUP_070122,그룹 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,그룹 구성정보,CB_GROUP_070122,그룹 구성정보,C,팀명,TEAM_NAME,,팀명,,NNULL,,VARCHAR2,50,
C,CB,CMS,그룹 구성정보,CB_GROUP_070122,그룹 구성정보,C,그룹 플래그,GROUP_FLAG,,그룹 플래그,,NNULL,,NUMBER,2,0
C,CB,CMS,그룹 구성정보,CB_GROUP_20100122,그룹 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,그룹 구성정보,CB_GROUP_20100122,그룹 구성정보,C,그룹명,GROUP_NAME,,그룹명,,NNULL,,VARCHAR2,50,
C,CB,CMS,그룹 구성정보,CB_GROUP_20100122,그룹 구성정보,C,팀 아이디,TEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,그룹 구성정보,CB_GROUP_20100122,그룹 구성정보,C,팀명,TEAM_NAME,,팀명,,NNULL,,VARCHAR2,50,
C,CB,CMS,그룹 구성정보,CB_GROUP_20100122,그룹 구성정보,C,그룹 플래그,GROUP_FLAG,,그룹 플래그,,NNULL,,NUMBER,2,0
C,CB,CMS,그룹 파트 구성정보,CB_GROUP_PART,그룹 파트 구성정보,C,파트 아이디,PART_ID,,파트 아이디,,NN,,NUMBER,4,0
C,CB,CMS,그룹 파트 구성정보,CB_GROUP_PART,그룹 파트 구성정보,C,파트명,PART_NAME,,파트명,,NN,,VARCHAR2,50,
C,CB,CMS,그룹 파트 구성정보,CB_GROUP_PART,그룹 파트 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NN,,NUMBER,4,0
C,CB,CMS,그룹 권한 구성정보,CB_GROUP_PERMISSION,그룹 권한 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NN,,NUMBER,4,0
C,CB,CMS,그룹 권한 구성정보,CB_GROUP_PERMISSION,그룹 권한 구성정보,C,장비 타입,NE_TYPE,,장비 타입,,NN,,NUMBER,2,0
C,CB,CMS,그룹 권한 구성정보,CB_GROUP_PERMISSION,그룹 권한 구성정보,C,NE명,NE_NAME,,NE명,,NNULL,,VARCHAR2,100,
C,CB,CMS,그룹 권한 구성정보,CB_GROUP_PERMISSION,그룹 권한 구성정보,C,권한 목록,PERMISSION_LIST,,권한 목록,,NNULL,,VARCHAR2,1000,
C,CB,CMS,그룹 권한 구성정보,CB_GROUP_PERMISSION,그룹 권한 구성정보,C,주석,DESCRIPTION,,주석,,NNULL,,VARCHAR2,100,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,HLR 아이디,HLR_ID,1,HLR 아이디,,NN,,NUMBER,4,0
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,HLR명,HLR_NAME,,HLR명,,NNULL,,VARCHAR2,30,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,아이피어드레스_P,IP_ADDRESS_P,,아이피어드레스_P,,NNULL,,VARCHAR2,30,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,아이피어드레스_S,IP_ADDRESS_S,,아이피어드레스_S,,NNULL,,VARCHAR2,30,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,OID,OID,,OID,,NNULL,,VARCHAR2,50,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,MIB_버전,MIB_VERSION,,MIB_버전,,NNULL,,VARCHAR2,50,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,교환팀 아이디,MTSO_TEAM_ID,,교환팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,국사 아이디,MTSO_ID,,국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,SUB_국사 아이디,SUB_MTSO_ID,,SUB_국사 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,설치 일시,INSTALL_DATETIME,,설치 일시,,NNULL,,DATE,7,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,갱신일자,UPDATE_DATETIME,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,HLR 구성정보,CB_HLR,HLR 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,10,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,NE_그룹,NE_GROUP,,NE_그룹,,NN,,VARCHAR2,10,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,장비 타입,NE_TYPE,,장비 타입,,NN,,VARCHAR2,10,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,장비아이디,NE_ID,,장비아이디,,NN,,NUMBER,4,0
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,날짜,C_DATE,,날짜,'00000000',NNULL,,VARCHAR2,8,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,일자,C_DAY,,일자,,NN,,VARCHAR2,3,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,시간,C_TIME,,시간,,NN,,VARCHAR2,4,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,사이클,C_CYCLE,,사이클,,NN,,NUMBER,1,0
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,타입,C_TYPE,,타입,,NN,,NUMBER,1,0
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,상태값,C_STATUS,,상태값,,NN,,NUMBER,2,0
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,개수,C_COUNT,,개수,0,NNULL,,NUMBER,4,0
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,REQUEST 시간,REQUEST_TIME,,REQUEST 시간,SYSDATE,NNULL,,DATE,7,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,수집 시간,COLLECT_TIME,,수집 시간,SYSDATE,NNULL,,DATE,7,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,REQUESTOR 아이디,REQUESTOR_ID,,REQUESTOR 아이디,,NN,,VARCHAR2,10,
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,TT_SEND,TT_SEND,,TT_SEND,0,NNULL,,NUMBER,1,0
C,CB,CMS,작업 스케줄 구성정보,CB_JOB_SCHEDULE,작업 스케줄 구성정보,C,결과값,RESULT,,결과값,'수집대기',NNULL,,VARCHAR2,30,
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,장비 타입,NE_TYPE,,장비 타입,,NN,,VARCHAR2,10,
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,장비아이디,NE_ID,,장비아이디,,NN,,NUMBER,4,0
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,타입,C_TYPE,,타입,,NN,,NUMBER,1,0
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,상태값,C_STATUS,,상태값,,NN,,NUMBER,2,0
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,REQUEST 시간,REQUEST_TIME,,REQUEST 시간,,NN,,DATE,7,
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,수집 시간,COLLECT_TIME,,수집 시간,,NN,,DATE,7,
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,REQUESTOR 아이디,REQUESTOR_ID,,REQUESTOR 아이디,,NN,,VARCHAR2,10,
C,CB,CMS,작업 스케줄 이력 구성정보,CB_JOB_SCHEDULE_HISTORY,작업 스케줄 이력 구성정보,C,결과값,RESULT,,결과값,,NN,,VARCHAR2,20,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW,작업플로우 구성정보,C,그룹 번호,GROUP_NUM,,그룹 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW,작업플로우 구성정보,C,그룹 타입,GROUP_TYPE,,그룹 타입,,NN,,VARCHAR2,20,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW,작업플로우 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NN,,NUMBER,3,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW,작업플로우 구성정보,C,작업 번호,JOB_SEQ,,작업 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW,작업플로우 구성정보,C,작업프로시져,JOB_PROC,,작업프로시져,,NN,,VARCHAR2,50,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW,작업플로우 구성정보,C,작업 상태,JOB_STATUS,,작업 상태,,NNULL,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW,작업플로우 구성정보,C,업데이트 시간,UPDATE_TIME,,업데이트 시간,,NNULL,,DATE,7,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070615,작업플로우 구성정보,C,그룹 번호,GROUP_NUM,,그룹 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070615,작업플로우 구성정보,C,그룹 타입,GROUP_TYPE,,그룹 타입,,NN,,VARCHAR2,20,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070615,작업플로우 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NN,,NUMBER,3,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070615,작업플로우 구성정보,C,작업 번호,JOB_SEQ,,작업 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070615,작업플로우 구성정보,C,작업프로시져,JOB_PROC,,작업프로시져,,NN,,VARCHAR2,50,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070615,작업플로우 구성정보,C,작업 상태,JOB_STATUS,,작업 상태,,NNULL,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070615,작업플로우 구성정보,C,업데이트 시간,UPDATE_TIME,,업데이트 시간,,NNULL,,DATE,7,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070630,작업플로우 구성정보,C,그룹 번호,GROUP_NUM,,그룹 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070630,작업플로우 구성정보,C,그룹 타입,GROUP_TYPE,,그룹 타입,,NN,,VARCHAR2,20,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070630,작업플로우 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NN,,NUMBER,3,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070630,작업플로우 구성정보,C,작업 번호,JOB_SEQ,,작업 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070630,작업플로우 구성정보,C,작업프로시져,JOB_PROC,,작업프로시져,,NN,,VARCHAR2,50,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070630,작업플로우 구성정보,C,작업 상태,JOB_STATUS,,작업 상태,,NNULL,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_070630,작업플로우 구성정보,C,업데이트 시간,UPDATE_TIME,,업데이트 시간,,NNULL,,DATE,7,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071030,작업플로우 구성정보,C,그룹 번호,GROUP_NUM,,그룹 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071030,작업플로우 구성정보,C,그룹 타입,GROUP_TYPE,,그룹 타입,,NN,,VARCHAR2,20,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071030,작업플로우 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NN,,NUMBER,3,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071030,작업플로우 구성정보,C,작업 번호,JOB_SEQ,,작업 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071030,작업플로우 구성정보,C,작업프로시져,JOB_PROC,,작업프로시져,,NN,,VARCHAR2,50,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071030,작업플로우 구성정보,C,작업 상태,JOB_STATUS,,작업 상태,,NNULL,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071030,작업플로우 구성정보,C,업데이트 시간,UPDATE_TIME,,업데이트 시간,,NNULL,,DATE,7,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071121,작업플로우 구성정보,C,그룹 번호,GROUP_NUM,,그룹 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071121,작업플로우 구성정보,C,그룹 타입,GROUP_TYPE,,그룹 타입,,NN,,VARCHAR2,20,
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071121,작업플로우 구성정보,C,그룹 아이디,GROUP_ID,,그룹 아이디,,NN,,NUMBER,3,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071121,작업플로우 구성정보,C,작업 번호,JOB_SEQ,,작업 번호,,NN,,NUMBER,2,0
C,CB,CMS,작업플로우 구성정보,CB_JOB_WORKFLOW_071121,작업플로우 구성정보,C,작업프로시져,JOB_PROC,,작업프로시져,,NN,,VARCHAR2,50,
